logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene
-0.205140097118321,-0.612899360099187,-4.54619098355147,1.61040878892429e-05,0.00260509960070005,2.82806354526334,ENSG00000010539.11
-0.448387120307063,-0.911338805482495,-4.5377537296019,1.66420617961047e-05,0.00266719858915533,2.79779962207525,ENSG00000107485.15
-0.567511592013967,-0.433743221176959,-4.53366038720936,1.69092880577647e-05,0.0026701444899859,2.78312972863875,ENSG00000279117.1
0.355771313351914,-0.958306791051996,4.53095432455677,1.70882237922697e-05,0.0026701444899859,2.77343618247014,ENSG00000255837.1
0.451955326199371,1.70238976006936,4.52668599273261,1.73741940779905e-05,0.0026701444899859,2.75815371863623,ENSG00000134107.4
0.899031389385742,-1.68556041173251,4.526288088336,1.74010877179196e-05,0.0026701444899859,2.75672951029763,ENSG00000263624.1
-0.159896436987652,0.23437032633581,-4.52172473379671,1.77124115548594e-05,0.0026701444899859,2.74040164095041,ENSG00000146109.4
-0.263623556547351,2.93239763499685,-4.52163539070273,1.77185602494887e-05,0.0026701444899859,2.74008207095891,ENSG00000198786.2
0.278829706470642,0.708568764941433,4.52131994161344,1.77402863451602e-05,0.0026701444899859,2.73895377751095,ENSG00000132382.14
1.05939826647711,-1.256510946249,4.51693224713263,1.80451686316617e-05,0.00269261917108132,2.72326507036646,ENSG00000258469.1
-0.168423391865759,0.190360243200529,-4.51404280888948,1.82487057322204e-05,0.00269971664546156,2.71293878311907,ENSG00000198783.5
-0.202551201172131,-0.163304836646913,-4.51027923215337,1.8517152088356e-05,0.00271456044719846,2.69949473317691,ENSG00000189369.8
0.886730448395532,-0.93542713216388,4.50639467318062,1.87982334789313e-05,0.00271456044719846,2.6856259254328,ENSG00000212607.1
-0.343771579293385,-1.33800272900404,-4.50610264156758,1.8819530513826e-05,0.00271456044719846,2.68458360688324,ENSG00000176749.8
-0.484761316417955,-0.546655714747843,-4.49320462797326,1.97837850135585e-05,0.00283006227107177,2.63859057599526,ENSG00000101445.9
0.44835011812441,-1.2807302452404,4.48649057160326,2.03044673534221e-05,0.00288073791328183,2.61468190264478,ENSG00000280378.1
0.372485579321812,-1.26624602978313,4.48321617591828,2.05631841654993e-05,0.00289372483512705,2.60303003016191,ENSG00000112309.10
0.097299727338111,-0.0133621107941009,4.48014500865848,2.08087389147884e-05,0.00290307580468457,2.59210624087304,ENSG00000149262.16
-0.287191502797023,-0.778346975834964,-4.47771918352761,2.10046975262374e-05,0.00290307580468457,2.58348121435022,ENSG00000277462.1
0.31998828619635,-1.35400396584893,4.47425144830243,2.12879234335e-05,0.00290307580468457,2.57115682064461,ENSG00000237877.6
-0.185908708219865,-0.0566766172430639,-4.47409830940599,2.13005157545173e-05,0.00290307580468457,2.57061270195103,ENSG00000179119.14
0.272848744320605,-0.47046617353407,4.45852817533158,2.26191129261041e-05,0.00305870488779637,2.51535217040317,ENSG00000281026.1
-0.509064805859497,-0.860216515922744,-4.45552767489039,2.28821314598937e-05,0.00305936746175735,2.50471707705565,ENSG00000066735.14
-0.219858672858041,-0.678154009016252,-4.45444780016628,2.29775128562283e-05,0.00305936746175735,2.50089064258908,ENSG00000204604.9
-0.277676330321552,1.54192933451977,-4.43736538467536,2.45384451673359e-05,0.00324225914046883,2.44043949224002,ENSG00000203875.10
0.505927694678612,-0.709917385534263,4.43411967106858,2.48463941086392e-05,0.00325794548184172,2.42897036913735,ENSG00000276691.1
-0.132706570919263,1.39368044372035,-4.43216540627974,2.50336096299583e-05,0.00325794548184172,2.42206732870006,ENSG00000266412.5
0.481878095135715,-0.987875831434882,4.42904111348738,2.5335746477762e-05,0.00327265996853419,2.41103545332308,ENSG00000274026.1
-0.864011021344509,-1.05550620238367,-4.42105625843519,2.61240216153463e-05,0.00333659349942689,2.3828636045579,ENSG00000211829.9
0.382285710867449,-0.541791100959658,4.42013748676802,2.62162294714921e-05,0.00333659349942689,2.37962412372988,ENSG00000271032.1
1.3013684282113,-0.352600334827444,4.41804625054527,2.64272794333447e-05,0.00333890350154572,2.37225228296466,ENSG00000270640.1
0.691158765058906,-2.81118404043475,4.41600535554327,2.66348307412101e-05,0.00334074119782323,2.36506006158754,ENSG00000267793.1
-0.158123367088288,-0.0492320149327318,-4.41324259409009,2.69183028880843e-05,0.00335200650856008,2.35532734784769,ENSG00000198081.10
0.755159889875255,0.638607080355636,4.4079826857171,2.74660697951117e-05,0.00337793714376421,2.33680846377465,ENSG00000135245.9
0.314564297877718,-0.916866601076837,4.40750022448664,2.75168488803948e-05,0.00337793714376421,2.33511054441802,ENSG00000225450.1
0.474283242840451,0.391663373496678,4.39440890984967,2.89298374905698e-05,0.00352638420510051,2.28908418645584,ENSG00000258967.1
0.39753374078059,-0.909478482693686,4.39031672876653,2.93857135246427e-05,0.00353348879623317,2.27471505035514,ENSG00000260413.1
0.284240732019174,-0.188126942661243,4.38973419861457,2.94511696521812e-05,0.00353348879623317,2.2726702783365,ENSG00000173166.17
-0.139712862279286,0.15094485421194,-4.38781517800226,2.96677979625117e-05,0.00353348879623317,2.26593545604157,ENSG00000136940.13
0.379414956571532,-0.46614567325084,4.38660377931641,2.9805337642338e-05,0.00353348879623317,2.26168502031465,ENSG00000179967.11
0.303347378739191,0.131545583776129,4.3848213487575,3.00088308421212e-05,0.00353348879623317,2.2554323845426,ENSG00000137496.17
-0.580730481732976,0.997970530162344,-4.38169955563411,3.03684697220401e-05,0.00355167461093779,2.24448532474341,ENSG00000210151.2
-0.137817678628469,-0.146121593382814,-4.37758023883332,3.08493977526284e-05,0.00358370621275332,2.23004801617387,ENSG00000240230.5
0.380386076539911,-0.841047099976128,4.36897284139686,3.18781479929995e-05,0.00367852575740552,2.19990937625992,ENSG00000229447.2
-0.42826926439876,-0.576230423908877,-4.36705066733276,3.21123663534662e-05,0.00368101290868972,2.19318417729394,ENSG00000203709.11
0.553407664867661,-1.60761896601951,4.35756190065458,3.32931243563262e-05,0.00379125453607664,2.16001357107938,ENSG00000253330.1
-0.264465131094607,-0.870046151157362,-4.35167139326241,3.4047081503036e-05,0.00383225129822918,2.13944529042821,ENSG00000188295.14
0.238879966447663,-0.471600202209936,4.35129399345975,3.40959443022297e-05,0.00383225129822918,2.13812811574774,ENSG00000260114.2
0.129966891200557,0.971241581041348,4.34754697654827,3.45847635443604e-05,0.00386211401412474,2.12505457519431,ENSG00000143569.18
-0.161837296754729,-0.296755005000975,-4.34431088363976,3.50123642932862e-05,0.00388480136892623,2.11376958520429,ENSG00000125484.11
0.302864431696153,0.262847796642942,4.33899120701461,3.57263830775875e-05,0.00393877684515899,2.09523058261846,ENSG00000200320.1
0.452858933116889,-1.23025641925559,4.32563547167257,3.75814535088889e-05,0.00411707201762885,2.04875146243975,ENSG00000280067.1
0.415294707623834,-0.875673296384319,4.31969873500635,3.84355527432767e-05,0.00418415712222249,2.02812122319759,ENSG00000272853.1
0.387469358598372,-0.377612500427399,4.31168369319671,3.96183874887675e-05,0.00428596668151922,2.00029832994665,ENSG00000207051.1
0.130389068290942,-0.165540174560865,4.30294599017045,4.09478379044369e-05,0.00438762719523889,1.97000551624071,ENSG00000144535.19
-0.24785352926137,0.08479948995972,-4.30218854561465,4.10650878519095e-05,0.00438762719523889,1.9673814290746,ENSG00000182568.16
-0.228063740928667,-0.446300301825215,-4.29642411455612,4.19680654324867e-05,0.00445659659245958,1.94742112731285,ENSG00000126003.6
0.426617795428074,-0.0487200861906047,4.29088493543017,4.2853766419152e-05,0.00452290148139697,1.92825741242987,ENSG00000209582.1
-0.126247785222253,0.361780844099038,-4.2884891817567,4.32423964808376e-05,0.00453625842840496,1.91997395360472,ENSG00000154781.15
0.317686626776024,0.023977725040116,4.27974574875257,4.46897382813516e-05,0.00465542279146944,1.88976893944226,ENSG00000226696.5
-0.169973478830661,-0.091076908626649,-4.27840205105412,4.49162635724419e-05,0.00465542279146944,1.88513062015384,ENSG00000170260.8
0.356367345689885,-0.511410637648883,4.27273689268753,4.58835372788823e-05,0.00472736992119151,1.86558561569766,ENSG00000273759.1
0.342887353542757,-1.32445338807385,4.26818159163738,4.66758359066926e-05,0.00478054463733102,1.84988209573898,ENSG00000180747.15
-0.146861748495259,0.694326164930189,-4.26360170509781,4.74856861539854e-05,0.00483488083317255,1.83410501301518,ENSG00000130560.8
0.269795488512657,0.61482440051379,4.25747520350009,4.85902031083308e-05,0.00491840833685438,1.81301762291463,ENSG00000126790.11
-0.195532920886387,-0.396015241922052,-4.2553459643823,4.89798344655487e-05,0.00492293279975606,1.80569350603676,ENSG00000166133.17
0.456546156332152,-1.13649570810761,4.25263924677036,4.94794835983951e-05,0.00492293279975606,1.79638650347576,ENSG00000257941.1
-0.271197782708655,-1.04460133897557,-4.25115568477636,4.975542148796e-05,0.00492293279975606,1.7912869706249,ENSG00000185670.7
0.185020747955123,-0.827116422571639,4.25106380250232,4.97725599374494e-05,0.00492293279975606,1.79097117730666,ENSG00000181450.17
-0.859104299807639,-1.26454393360911,-4.2359817434203,5.26641392241964e-05,0.00517933855586145,1.7391967292937,ENSG00000261600.1
-0.142738487926338,0.630658854455558,-4.23207940411666,5.34382430500294e-05,0.00522577711272858,1.72582055798187,ENSG00000090432.6
0.338682397370057,-0.787461841429206,4.22625301939318,5.46144328656239e-05,0.0053107933621971,1.70586459390629,ENSG00000255139.1
-0.15408336981338,0.290495382979878,-4.22102275547559,5.56914692449069e-05,0.00535852113520442,1.68796605427807,ENSG00000177981.10
-0.657906446200625,-1.38577369145763,-4.2208643306265,5.57244095174069e-05,0.00535852113520442,1.68742413825015,ENSG00000121807.5
0.293983079285718,-0.616315754571051,4.20459604205169,5.92086343767056e-05,0.00566211189185855,1.63184854891322,ENSG00000230224.1
-0.202228339373289,-0.69594375781815,-4.19951013201214,6.03402424811418e-05,0.00571659316777068,1.61450364501497,ENSG00000271383.6
0.98933789280945,-1.77639809466313,4.19770455678518,6.07469612283347e-05,0.00571659316777068,1.6083493325081,ENSG00000227253.3
0.357515495454098,-1.27477485535866,4.19698971036101,6.09087129551401e-05,0.00571659316777068,1.60591326619637,ENSG00000198155.5
0.277917973596957,-1.30048778234347,4.19614927181117,6.10994127932044e-05,0.00571659316777068,1.60304956144629,ENSG00000272356.1
0.394392305429662,0.177210226620047,4.1858376344745,6.34864196428205e-05,0.00590799159998699,1.56794516627186,ENSG00000234961.1
0.54802180354296,-1.32318442532701,4.17708171418578,6.558346001111e-05,0.00607050325846151,1.5381826568641,ENSG00000215388.3
1.8892884687591,-1.68452248867526,4.172801878187,6.66325536442155e-05,0.00612182158721105,1.5236502379257,ENSG00000274204.1
0.505355499504529,-1.00566954201175,4.17194210942425,6.68452412030093e-05,0.00612182158721105,1.52073205901149,ENSG00000272100.1
-0.163156606657836,-0.0817887111382659,-4.15945398171326,7.00090680727033e-05,0.00635301310598505,1.4783913982301,ENSG00000117036.11
0.319015128690114,-1.14968589954672,4.15883554946601,7.01694283622829e-05,0.00635301310598505,1.4762968523062,ENSG00000276115.1
0.679550126871931,0.839190040788797,4.1568873272875,7.06769155568033e-05,0.00635301310598505,1.46969986753488,ENSG00000148926.9
0.610896213387115,-1.35806999129855,4.15627249323099,7.0837802845636e-05,0.00635301310598505,1.46761837798438,ENSG00000258086.1
-0.145541297605008,-0.181007524827859,-4.15211069148195,7.19361357224409e-05,0.00641826068669963,1.45353429551098,ENSG00000180917.17
0.280247202419053,-0.403184139781646,4.14526754563592,7.37777528019237e-05,0.00654449639971713,1.43039699956587,ENSG00000233448.2
0.275052384460182,-1.0607448588984,4.14360556408623,7.42318115717828e-05,0.00654449639971713,1.42478159923708,ENSG00000233885.7
0.135587134428716,-0.207426596472901,4.14268202467729,7.44852845770567e-05,0.00654449639971713,1.42166186251673,ENSG00000119509.12
-0.244039481779019,-1.06954770733963,-4.12059253914925,8.08016581398499e-05,0.00704498544558138,1.34718413104168,ENSG00000131781.12
0.420040210843811,-0.811893587168382,4.1188053487823,8.13345969013277e-05,0.00704498544558138,1.34117023968118,ENSG00000279342.2
0.137968464050101,-0.26943798852795,4.11857821146954,8.14025702880742e-05,0.00704498544558138,1.3404060506663,ENSG00000134461.15
1.64923589773495,-1.53671673854737,4.11360464112164,8.29047113849827e-05,0.00713929178787396,1.32368000314617,ENSG00000270606.1
-0.284002200002703,-0.515574147037537,-4.10976347278932,8.40830139341383e-05,0.00719472612770601,1.31077165730386,ENSG00000226137.5
0.404651250667964,-1.2495692098004,4.10880422556186,8.43797679776024e-05,0.00719472612770601,1.30754936836819,ENSG00000270184.1
-0.199853197614268,-0.276564415241895,-4.10458920783715,8.56956872600708e-05,0.00727111103325768,1.29339644093214,ENSG00000196227.10
0.374241570201838,-1.48035935928053,4.10004526313324,8.71363530367946e-05,0.00734460842242437,1.27815019887949,ENSG00000226380.9
-0.229073046751674,-0.629356295312259,-4.09682296281211,8.81720441716957e-05,0.00734460842242437,1.26734546366631,ENSG00000159885.13
0.158351457088248,-0.0902156573985224,4.09565025149556,8.85518932578735e-05,0.00734460842242437,1.26341467561952,ENSG00000177082.12
-0.138703054633612,-0.163105026668662,-4.09534542682959,8.86508848501423e-05,0.00734460842242437,1.26239306611357,ENSG00000116903.7
-0.13595049075824,-0.363364609764338,-4.09524498503036,8.86835265056729e-05,0.00734460842242437,1.26205645025514,ENSG00000164366.3
-0.220784783269087,-0.277671998435749,-4.08970842934224,9.05007478588164e-05,0.00745941640327739,1.24351025988206,ENSG00000164284.14
-0.594110071138997,-1.6731521126912,-4.08830237267579,9.09679048333087e-05,0.00746238608890872,1.23880303407136,ENSG00000185905.3
0.192255158101632,-0.543536056454917,4.08596238604757,9.17504897170551e-05,0.00748791386859743,1.230971641617,ENSG00000226849.1
0.654068386134482,-1.19290947523382,4.08479210281781,9.21442979959127e-05,0.00748791386859743,1.22705613014867,ENSG00000265489.1
1.4043749800035,-1.57397735613313,4.06772797839,9.80739647008407e-05,0.00793253390190118,1.1700509530638,ENSG00000241112.1
